EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,HIRE_DATE,JOB_ID,SALARY
4036,Joshua,Patel,JPATEL,650.121.5730,5-Dec-16,ST_CLERK,6396
4037,Joshua,Patel,JPATEL,650.121.5731,6-Dec-16,ST_CLERK,6397
4038,Joshua,Patel,JPATEL,650.121.5732,7-Dec-16,ST_CLERK,6398
4039,Joshua,Patel,JPATEL,650.121.5733,8-Dec-16,ST_CLERK,6399
4040,Joshua,Patel,JPATEL,650.121.5734,9-Dec-16,ST_CLERK,6400
4041,Joshua,Patel,JPATEL,650.121.5735,10-Dec-16,ST_CLERK,6401
4042,Joshua,Patel,JPATEL,650.121.5736,11-Dec-16,ST_CLERK,6402
4043,Joshua,Patel,JPATEL,650.121.5737,12-Dec-16,ST_CLERK,6403
4044,Joshua,Patel,JPATEL,650.121.5738,13-Dec-16,ST_CLERK,6404
4045,Joshua,Patel,JPATEL,650.121.5739,14-Dec-16,ST_CLERK,6405
4046,Joshua,Patel,JPATEL,650.121.5740,15-Dec-16,ST_CLERK,6406
4047,Joshua,Patel,JPATEL,650.121.5741,16-Dec-16,ST_CLERK,6407
4048,Joshua,Patel,JPATEL,650.121.5742,17-Dec-16,ST_CLERK,6408
4049,Joshua,Patel,JPATEL,650.121.5743,18-Dec-16,ST_CLERK,6409
4050,Joshua,Patel,JPATEL,650.121.5744,19-Dec-16,ST_CLERK,6410
4051,Joshua,Patel,JPATEL,650.121.5745,20-Dec-16,ST_CLERK,6411
4052,Joshua,Patel,JPATEL,650.121.5746,21-Dec-16,ST_CLERK,6412
4053,Joshua,Patel,JPATEL,650.121.5747,22-Dec-16,ST_CLERK,6413
4054,Joshua,Patel,JPATEL,650.121.5748,23-Dec-16,ST_CLERK,6414
4055,Joshua,Patel,JPATEL,650.121.5749,24-Dec-16,ST_CLERK,6415
4056,Joshua,Patel,JPATEL,650.121.5750,25-Dec-16,ST_CLERK,6416
4057,Joshua,Patel,JPATEL,650.121.5751,26-Dec-16,ST_CLERK,6417
4058,Joshua,Patel,JPATEL,650.121.5752,27-Dec-16,ST_CLERK,6418
4059,Joshua,Patel,JPATEL,650.121.5753,28-Dec-16,ST_CLERK,6419
4060,Joshua,Patel,JPATEL,650.121.5754,29-Dec-16,ST_CLERK,6420
4061,Joshua,Patel,JPATEL,650.121.5755,30-Dec-16,ST_CLERK,6421
4062,Joshua,Patel,JPATEL,650.121.5756,31-Dec-16,ST_CLERK,6422
4063,Joshua,Patel,JPATEL,650.121.5757,1-Jan-17,ST_CLERK,6423
4064,Joshua,Patel,JPATEL,650.121.5758,2-Jan-17,ST_CLERK,6424
4065,Joshua,Patel,JPATEL,650.121.5759,3-Jan-17,ST_CLERK,6425
4066,Joshua,Patel,JPATEL,650.121.5760,4-Jan-17,ST_CLERK,6426
4067,Joshua,Patel,JPATEL,650.121.5761,5-Jan-17,ST_CLERK,6427
4068,Joshua,Patel,JPATEL,650.121.5762,6-Jan-17,ST_CLERK,6428
4069,Joshua,Patel,JPATEL,650.121.5763,7-Jan-17,ST_CLERK,6429
4070,Joshua,Patel,JPATEL,650.121.5764,8-Jan-17,ST_CLERK,6430
4071,Joshua,Patel,JPATEL,650.121.5765,9-Jan-17,ST_CLERK,6431
4072,Joshua,Patel,JPATEL,650.121.5766,10-Jan-17,ST_CLERK,6432
4073,Joshua,Patel,JPATEL,650.121.5767,11-Jan-17,ST_CLERK,6433
4074,Joshua,Patel,JPATEL,650.121.5768,12-Jan-17,ST_CLERK,6434
4075,Joshua,Patel,JPATEL,650.121.5769,13-Jan-17,ST_CLERK,6435
4076,Joshua,Patel,JPATEL,650.121.5770,14-Jan-17,ST_CLERK,6436
4077,Joshua,Patel,JPATEL,650.121.5771,15-Jan-17,ST_CLERK,6437
4078,Joshua,Patel,JPATEL,650.121.5772,16-Jan-17,ST_CLERK,6438
4079,Joshua,Patel,JPATEL,650.121.5773,17-Jan-17,ST_CLERK,6439
4080,Joshua,Patel,JPATEL,650.121.5774,18-Jan-17,ST_CLERK,6440
4081,Joshua,Patel,JPATEL,650.121.5775,19-Jan-17,ST_CLERK,6441
4082,Joshua,Patel,JPATEL,650.121.5776,20-Jan-17,ST_CLERK,6442
4083,Joshua,Patel,JPATEL,650.121.5777,21-Jan-17,ST_CLERK,6443
4084,Joshua,Patel,JPATEL,650.121.5778,22-Jan-17,ST_CLERK,6444
4085,Joshua,Patel,JPATEL,650.121.5779,23-Jan-17,ST_CLERK,6445
4086,Joshua,Patel,JPATEL,650.121.5780,24-Jan-17,ST_CLERK,6446
4087,Joshua,Patel,JPATEL,650.121.5781,25-Jan-17,ST_CLERK,6447
4088,Joshua,Patel,JPATEL,650.121.5782,26-Jan-17,ST_CLERK,6448
4089,Joshua,Patel,JPATEL,650.121.5783,27-Jan-17,ST_CLERK,6449
4090,Joshua,Patel,JPATEL,650.121.5784,28-Jan-17,ST_CLERK,6450
4091,Joshua,Patel,JPATEL,650.121.5785,29-Jan-17,ST_CLERK,6451
4092,Joshua,Patel,JPATEL,650.121.5786,30-Jan-17,ST_CLERK,6452
4093,Joshua,Patel,JPATEL,650.121.5787,31-Jan-17,ST_CLERK,6453
4094,Joshua,Patel,JPATEL,650.121.5788,1-Feb-17,ST_CLERK,6454
4095,Joshua,Patel,JPATEL,650.121.5789,2-Feb-17,ST_CLERK,6455
4096,Joshua,Patel,JPATEL,650.121.5790,3-Feb-17,ST_CLERK,6456
4097,Joshua,Patel,JPATEL,650.121.5791,4-Feb-17,ST_CLERK,6457
4098,Joshua,Patel,JPATEL,650.121.5792,5-Feb-17,ST_CLERK,6458
4099,Joshua,Patel,JPATEL,650.121.5793,6-Feb-17,ST_CLERK,6459
4100,Joshua,Patel,JPATEL,650.121.5794,7-Feb-17,ST_CLERK,6460
4101,Joshua,Patel,JPATEL,650.121.5795,8-Feb-17,ST_CLERK,6461
4102,Joshua,Patel,JPATEL,650.121.5796,9-Feb-17,ST_CLERK,6462
4103,Joshua,Patel,JPATEL,650.121.5797,10-Feb-17,ST_CLERK,6463
4104,Joshua,Patel,JPATEL,650.121.5798,11-Feb-17,ST_CLERK,6464
4105,Joshua,Patel,JPATEL,650.121.5799,12-Feb-17,ST_CLERK,6465
4106,Joshua,Patel,JPATEL,650.121.5800,13-Feb-17,ST_CLERK,6466
4107,Joshua,Patel,JPATEL,650.121.5801,14-Feb-17,ST_CLERK,6467
4108,Joshua,Patel,JPATEL,650.121.5802,15-Feb-17,ST_CLERK,6468
4109,Joshua,Patel,JPATEL,650.121.5803,16-Feb-17,ST_CLERK,6469
4110,Joshua,Patel,JPATEL,650.121.5804,17-Feb-17,ST_CLERK,6470
4111,Joshua,Patel,JPATEL,650.121.5805,18-Feb-17,ST_CLERK,6471
4112,Joshua,Patel,JPATEL,650.121.5806,19-Feb-17,ST_CLERK,6472
4113,Joshua,Patel,JPATEL,650.121.5807,20-Feb-17,ST_CLERK,6473
4114,Joshua,Patel,JPATEL,650.121.5808,21-Feb-17,ST_CLERK,6474
4115,Joshua,Patel,JPATEL,650.121.5809,22-Feb-17,ST_CLERK,6475
4116,Joshua,Patel,JPATEL,650.121.5810,23-Feb-17,ST_CLERK,6476
4117,Joshua,Patel,JPATEL,650.121.5811,24-Feb-17,ST_CLERK,6477
4118,Joshua,Patel,JPATEL,650.121.5812,25-Feb-17,ST_CLERK,6478
4119,Joshua,Patel,JPATEL,650.121.5813,26-Feb-17,ST_CLERK,6479
4120,Joshua,Patel,JPATEL,650.121.5814,27-Feb-17,ST_CLERK,6480
4121,Joshua,Patel,JPATEL,650.121.5815,28-Feb-17,ST_CLERK,6481
4122,Joshua,Patel,JPATEL,650.121.5816,1-Mar-17,ST_CLERK,6482
4123,Joshua,Patel,JPATEL,650.121.5817,2-Mar-17,ST_CLERK,6483
4124,Joshua,Patel,JPATEL,650.121.5818,3-Mar-17,ST_CLERK,6484
4125,Joshua,Patel,JPATEL,650.121.5819,4-Mar-17,ST_CLERK,6485
4126,Joshua,Patel,JPATEL,650.121.5820,5-Mar-17,ST_CLERK,6486
4127,Joshua,Patel,JPATEL,650.121.5821,6-Mar-17,ST_CLERK,6487
4128,Joshua,Patel,JPATEL,650.121.5822,7-Mar-17,ST_CLERK,6488
4129,Joshua,Patel,JPATEL,650.121.5823,8-Mar-17,ST_CLERK,6489
4130,Joshua,Patel,JPATEL,650.121.5824,9-Mar-17,ST_CLERK,6490
4131,Joshua,Patel,JPATEL,650.121.5825,10-Mar-17,ST_CLERK,6491
4132,Joshua,Patel,JPATEL,650.121.5826,11-Mar-17,ST_CLERK,6492
4133,Joshua,Patel,JPATEL,650.121.5827,12-Mar-17,ST_CLERK,6493
4134,Joshua,Patel,JPATEL,650.121.5828,13-Mar-17,ST_CLERK,6494
4135,Joshua,Patel,JPATEL,650.121.5829,14-Mar-17,ST_CLERK,6495
4136,Joshua,Patel,JPATEL,650.121.5830,15-Mar-17,ST_CLERK,6496
4137,Joshua,Patel,JPATEL,650.121.5831,16-Mar-17,ST_CLERK,6497
4138,Joshua,Patel,JPATEL,650.121.5832,17-Mar-17,ST_CLERK,6498
4139,Joshua,Patel,JPATEL,650.121.5833,18-Mar-17,ST_CLERK,6499
4140,Joshua,Patel,JPATEL,650.121.5834,19-Mar-17,ST_CLERK,6500
4141,Joshua,Patel,JPATEL,650.121.5835,20-Mar-17,ST_CLERK,6501
4142,Joshua,Patel,JPATEL,650.121.5836,21-Mar-17,ST_CLERK,6502
4143,Joshua,Patel,JPATEL,650.121.5837,22-Mar-17,ST_CLERK,6503
4144,Joshua,Patel,JPATEL,650.121.5838,23-Mar-17,ST_CLERK,6504
4145,Joshua,Patel,JPATEL,650.121.5839,24-Mar-17,ST_CLERK,6505
4146,Joshua,Patel,JPATEL,650.121.5840,25-Mar-17,ST_CLERK,6506
4147,Joshua,Patel,JPATEL,650.121.5841,26-Mar-17,ST_CLERK,6507
4148,Joshua,Patel,JPATEL,650.121.5842,27-Mar-17,ST_CLERK,6508
4149,Joshua,Patel,JPATEL,650.121.5843,28-Mar-17,ST_CLERK,6509
4150,Joshua,Patel,JPATEL,650.121.5844,29-Mar-17,ST_CLERK,6510
4151,Joshua,Patel,JPATEL,650.121.5845,30-Mar-17,ST_CLERK,6511
4152,Joshua,Patel,JPATEL,650.121.5846,31-Mar-17,ST_CLERK,6512
4153,Joshua,Patel,JPATEL,650.121.5847,1-Apr-17,ST_CLERK,6513
4154,Joshua,Patel,JPATEL,650.121.5848,2-Apr-17,ST_CLERK,6514
4155,Joshua,Patel,JPATEL,650.121.5849,3-Apr-17,ST_CLERK,6515
4156,Joshua,Patel,JPATEL,650.121.5850,4-Apr-17,ST_CLERK,6516
4157,Joshua,Patel,JPATEL,650.121.5851,5-Apr-17,ST_CLERK,6517
4158,Joshua,Patel,JPATEL,650.121.5852,6-Apr-17,ST_CLERK,6518
4159,Joshua,Patel,JPATEL,650.121.5853,7-Apr-17,ST_CLERK,6519
4160,Joshua,Patel,JPATEL,650.121.5854,8-Apr-17,ST_CLERK,6520
4161,Joshua,Patel,JPATEL,650.121.5855,9-Apr-17,ST_CLERK,6521
4162,Joshua,Patel,JPATEL,650.121.5856,10-Apr-17,ST_CLERK,6522
4163,Joshua,Patel,JPATEL,650.121.5857,11-Apr-17,ST_CLERK,6523
4164,Joshua,Patel,JPATEL,650.121.5858,12-Apr-17,ST_CLERK,6524
4165,Joshua,Patel,JPATEL,650.121.5859,13-Apr-17,ST_CLERK,6525
4166,Joshua,Patel,JPATEL,650.121.5860,14-Apr-17,ST_CLERK,6526
4167,Joshua,Patel,JPATEL,650.121.5861,15-Apr-17,ST_CLERK,6527
4168,Joshua,Patel,JPATEL,650.121.5862,16-Apr-17,ST_CLERK,6528
4169,Joshua,Patel,JPATEL,650.121.5863,17-Apr-17,ST_CLERK,6529
4170,Joshua,Patel,JPATEL,650.121.5864,18-Apr-17,ST_CLERK,6530
4171,Joshua,Patel,JPATEL,650.121.5865,19-Apr-17,ST_CLERK,6531
4172,Joshua,Patel,JPATEL,650.121.5866,20-Apr-17,ST_CLERK,6532
4173,Joshua,Patel,JPATEL,650.121.5867,21-Apr-17,ST_CLERK,6533
4174,Joshua,Patel,JPATEL,650.121.5868,22-Apr-17,ST_CLERK,6534
4175,Joshua,Patel,JPATEL,650.121.5869,23-Apr-17,ST_CLERK,6535
4176,Joshua,Patel,JPATEL,650.121.5870,24-Apr-17,ST_CLERK,6536
4177,Joshua,Patel,JPATEL,650.121.5871,25-Apr-17,ST_CLERK,6537
4178,Joshua,Patel,JPATEL,650.121.5872,26-Apr-17,ST_CLERK,6538
4179,Joshua,Patel,JPATEL,650.121.5873,27-Apr-17,ST_CLERK,6539
4180,Joshua,Patel,JPATEL,650.121.5874,28-Apr-17,ST_CLERK,6540
4181,Joshua,Patel,JPATEL,650.121.5875,29-Apr-17,ST_CLERK,6541
4182,Joshua,Patel,JPATEL,650.121.5876,30-Apr-17,ST_CLERK,6542
4183,Joshua,Patel,JPATEL,650.121.5877,1-May-17,ST_CLERK,6543
4184,Joshua,Patel,JPATEL,650.121.5878,2-May-17,ST_CLERK,6544
4185,Joshua,Patel,JPATEL,650.121.5879,3-May-17,ST_CLERK,6545
4186,Joshua,Patel,JPATEL,650.121.5880,4-May-17,ST_CLERK,6546
4187,Joshua,Patel,JPATEL,650.121.5881,5-May-17,ST_CLERK,6547
4188,Joshua,Patel,JPATEL,650.121.5882,6-May-17,ST_CLERK,6548
4189,Joshua,Patel,JPATEL,650.121.5883,7-May-17,ST_CLERK,6549
4190,Joshua,Patel,JPATEL,650.121.5884,8-May-17,ST_CLERK,6550
4191,Joshua,Patel,JPATEL,650.121.5885,9-May-17,ST_CLERK,6551
4192,Joshua,Patel,JPATEL,650.121.5886,10-May-17,ST_CLERK,6552
4193,Joshua,Patel,JPATEL,650.121.5887,11-May-17,ST_CLERK,6553
4194,Joshua,Patel,JPATEL,650.121.5888,12-May-17,ST_CLERK,6554
4195,Joshua,Patel,JPATEL,650.121.5889,13-May-17,ST_CLERK,6555
4196,Joshua,Patel,JPATEL,650.121.5890,14-May-17,ST_CLERK,6556
4197,Joshua,Patel,JPATEL,650.121.5891,15-May-17,ST_CLERK,6557
4198,Joshua,Patel,JPATEL,650.121.5892,16-May-17,ST_CLERK,6558
4199,Joshua,Patel,JPATEL,650.121.5893,17-May-17,ST_CLERK,6559
4200,Joshua,Patel,JPATEL,650.121.5894,18-May-17,ST_CLERK,6560
4201,Joshua,Patel,JPATEL,650.121.5895,19-May-17,ST_CLERK,6561
4202,Joshua,Patel,JPATEL,650.121.5896,20-May-17,ST_CLERK,6562
4203,Joshua,Patel,JPATEL,650.121.5897,21-May-17,ST_CLERK,6563
4204,Joshua,Patel,JPATEL,650.121.5898,22-May-17,ST_CLERK,6564
4205,Joshua,Patel,JPATEL,650.121.5899,23-May-17,ST_CLERK,6565
4206,Joshua,Patel,JPATEL,650.121.5900,24-May-17,ST_CLERK,6566
4207,Joshua,Patel,JPATEL,650.121.5901,25-May-17,ST_CLERK,6567
4208,Joshua,Patel,JPATEL,650.121.5902,26-May-17,ST_CLERK,6568
4209,Joshua,Patel,JPATEL,650.121.5903,27-May-17,ST_CLERK,6569
4210,Joshua,Patel,JPATEL,650.121.5904,28-May-17,ST_CLERK,6570
4211,Joshua,Patel,JPATEL,650.121.5905,29-May-17,ST_CLERK,6571
4212,Joshua,Patel,JPATEL,650.121.5906,30-May-17,ST_CLERK,6572
4213,Joshua,Patel,JPATEL,650.121.5907,31-May-17,ST_CLERK,6573
4214,Joshua,Patel,JPATEL,650.121.5908,1-Jun-17,ST_CLERK,6574
4215,Joshua,Patel,JPATEL,650.121.5909,2-Jun-17,ST_CLERK,6575
4216,Joshua,Patel,JPATEL,650.121.5910,3-Jun-17,ST_CLERK,6576
4217,Joshua,Patel,JPATEL,650.121.5911,4-Jun-17,ST_CLERK,6577
4218,Joshua,Patel,JPATEL,650.121.5912,5-Jun-17,ST_CLERK,6578
4219,Joshua,Patel,JPATEL,650.121.5913,6-Jun-17,ST_CLERK,6579
4220,Joshua,Patel,JPATEL,650.121.5914,7-Jun-17,ST_CLERK,6580
4221,Joshua,Patel,JPATEL,650.121.5915,8-Jun-17,ST_CLERK,6581
4222,Joshua,Patel,JPATEL,650.121.5916,9-Jun-17,ST_CLERK,6582
4223,Joshua,Patel,JPATEL,650.121.5917,10-Jun-17,ST_CLERK,6583
4224,Joshua,Patel,JPATEL,650.121.5918,11-Jun-17,ST_CLERK,6584
4225,Joshua,Patel,JPATEL,650.121.5919,12-Jun-17,ST_CLERK,6585
4226,Joshua,Patel,JPATEL,650.121.5920,13-Jun-17,ST_CLERK,6586
4227,Joshua,Patel,JPATEL,650.121.5921,14-Jun-17,ST_CLERK,6587
4228,Joshua,Patel,JPATEL,650.121.5922,15-Jun-17,ST_CLERK,6588
4229,Joshua,Patel,JPATEL,650.121.5923,16-Jun-17,ST_CLERK,6589
4230,Joshua,Patel,JPATEL,650.121.5924,17-Jun-17,ST_CLERK,6590
4231,Joshua,Patel,JPATEL,650.121.5925,18-Jun-17,ST_CLERK,6591
4232,Joshua,Patel,JPATEL,650.121.5926,19-Jun-17,ST_CLERK,6592
4233,Joshua,Patel,JPATEL,650.121.5927,20-Jun-17,ST_CLERK,6593
4234,Joshua,Patel,JPATEL,650.121.5928,21-Jun-17,ST_CLERK,6594
4235,Joshua,Patel,JPATEL,650.121.5929,22-Jun-17,ST_CLERK,6595
4236,Joshua,Patel,JPATEL,650.121.5930,23-Jun-17,ST_CLERK,6596
4237,Joshua,Patel,JPATEL,650.121.5931,24-Jun-17,ST_CLERK,6597
4238,Joshua,Patel,JPATEL,650.121.5932,25-Jun-17,ST_CLERK,6598
4239,Joshua,Patel,JPATEL,650.121.5933,26-Jun-17,ST_CLERK,6599
4240,Joshua,Patel,JPATEL,650.121.5934,27-Jun-17,ST_CLERK,6600
4241,Joshua,Patel,JPATEL,650.121.5935,28-Jun-17,ST_CLERK,6601
4242,Joshua,Patel,JPATEL,650.121.5936,29-Jun-17,ST_CLERK,6602
4243,Joshua,Patel,JPATEL,650.121.5937,30-Jun-17,ST_CLERK,6603
4244,Joshua,Patel,JPATEL,650.121.5938,1-Jul-17,ST_CLERK,6604
4245,Joshua,Patel,JPATEL,650.121.5939,2-Jul-17,ST_CLERK,6605
4246,Joshua,Patel,JPATEL,650.121.5940,3-Jul-17,ST_CLERK,6606
4247,Joshua,Patel,JPATEL,650.121.5941,4-Jul-17,ST_CLERK,6607
4248,Joshua,Patel,JPATEL,650.121.5942,5-Jul-17,ST_CLERK,6608
4249,Joshua,Patel,JPATEL,650.121.5943,6-Jul-17,ST_CLERK,6609
4250,Joshua,Patel,JPATEL,650.121.5944,7-Jul-17,ST_CLERK,6610
4251,Joshua,Patel,JPATEL,650.121.5945,8-Jul-17,ST_CLERK,6611
4252,Joshua,Patel,JPATEL,650.121.5946,9-Jul-17,ST_CLERK,6612
4253,Joshua,Patel,JPATEL,650.121.5947,10-Jul-17,ST_CLERK,6613
4254,Joshua,Patel,JPATEL,650.121.5948,11-Jul-17,ST_CLERK,6614
4255,Joshua,Patel,JPATEL,650.121.5949,12-Jul-17,ST_CLERK,6615
4256,Joshua,Patel,JPATEL,650.121.5950,13-Jul-17,ST_CLERK,6616
4257,Joshua,Patel,JPATEL,650.121.5951,14-Jul-17,ST_CLERK,6617
4258,Joshua,Patel,JPATEL,650.121.5952,15-Jul-17,ST_CLERK,6618
4259,Joshua,Patel,JPATEL,650.121.5953,16-Jul-17,ST_CLERK,6619
4260,Joshua,Patel,JPATEL,650.121.5954,17-Jul-17,ST_CLERK,6620
4261,Joshua,Patel,JPATEL,650.121.5955,18-Jul-17,ST_CLERK,6621
4262,Joshua,Patel,JPATEL,650.121.5956,19-Jul-17,ST_CLERK,6622
4263,Joshua,Patel,JPATEL,650.121.5957,20-Jul-17,ST_CLERK,6623
4264,Joshua,Patel,JPATEL,650.121.5958,21-Jul-17,ST_CLERK,6624
4265,Joshua,Patel,JPATEL,650.121.5959,22-Jul-17,ST_CLERK,6625
4266,Joshua,Patel,JPATEL,650.121.5960,23-Jul-17,ST_CLERK,6626
4267,Joshua,Patel,JPATEL,650.121.5961,24-Jul-17,ST_CLERK,6627
4268,Joshua,Patel,JPATEL,650.121.5962,25-Jul-17,ST_CLERK,6628
4269,Joshua,Patel,JPATEL,650.121.5963,26-Jul-17,ST_CLERK,6629
4270,Joshua,Patel,JPATEL,650.121.5964,27-Jul-17,ST_CLERK,6630
4271,Joshua,Patel,JPATEL,650.121.5965,28-Jul-17,ST_CLERK,6631
4272,Joshua,Patel,JPATEL,650.121.5966,29-Jul-17,ST_CLERK,6632
4273,Joshua,Patel,JPATEL,650.121.5967,30-Jul-17,ST_CLERK,6633
4274,Joshua,Patel,JPATEL,650.121.5968,31-Jul-17,ST_CLERK,6634
4275,Joshua,Patel,JPATEL,650.121.5969,1-Aug-17,ST_CLERK,6635
4276,Joshua,Patel,JPATEL,650.121.5970,2-Aug-17,ST_CLERK,6636
4277,Joshua,Patel,JPATEL,650.121.5971,3-Aug-17,ST_CLERK,6637
4278,Joshua,Patel,JPATEL,650.121.5972,4-Aug-17,ST_CLERK,6638
4279,Joshua,Patel,JPATEL,650.121.5973,5-Aug-17,ST_CLERK,6639
4280,Joshua,Patel,JPATEL,650.121.5974,6-Aug-17,ST_CLERK,6640
4281,Joshua,Patel,JPATEL,650.121.5975,7-Aug-17,ST_CLERK,6641
4282,Joshua,Patel,JPATEL,650.121.5976,8-Aug-17,ST_CLERK,6642
4283,Joshua,Patel,JPATEL,650.121.5977,9-Aug-17,ST_CLERK,6643
4284,Joshua,Patel,JPATEL,650.121.5978,10-Aug-17,ST_CLERK,6644
4285,Joshua,Patel,JPATEL,650.121.5979,11-Aug-17,ST_CLERK,6645
4286,Joshua,Patel,JPATEL,650.121.5980,12-Aug-17,ST_CLERK,6646
4287,Joshua,Patel,JPATEL,650.121.5981,13-Aug-17,ST_CLERK,6647
4288,Joshua,Patel,JPATEL,650.121.5982,14-Aug-17,ST_CLERK,6648
4289,Joshua,Patel,JPATEL,650.121.5983,15-Aug-17,ST_CLERK,6649
4290,Joshua,Patel,JPATEL,650.121.5984,16-Aug-17,ST_CLERK,6650
4291,Joshua,Patel,JPATEL,650.121.5985,17-Aug-17,ST_CLERK,6651
4292,Joshua,Patel,JPATEL,650.121.5986,18-Aug-17,ST_CLERK,6652
4293,Joshua,Patel,JPATEL,650.121.5987,19-Aug-17,ST_CLERK,6653
4294,Joshua,Patel,JPATEL,650.121.5988,20-Aug-17,ST_CLERK,6654
4295,Joshua,Patel,JPATEL,650.121.5989,21-Aug-17,ST_CLERK,6655
4296,Joshua,Patel,JPATEL,650.121.5990,22-Aug-17,ST_CLERK,6656
4297,Joshua,Patel,JPATEL,650.121.5991,23-Aug-17,ST_CLERK,6657
4298,Joshua,Patel,JPATEL,650.121.5992,24-Aug-17,ST_CLERK,6658
4299,Joshua,Patel,JPATEL,650.121.5993,25-Aug-17,ST_CLERK,6659
4300,Joshua,Patel,JPATEL,650.121.5994,26-Aug-17,ST_CLERK,6660
4301,Joshua,Patel,JPATEL,650.121.5995,27-Aug-17,ST_CLERK,6661
4302,Joshua,Patel,JPATEL,650.121.5996,28-Aug-17,ST_CLERK,6662
4303,Joshua,Patel,JPATEL,650.121.5997,29-Aug-17,ST_CLERK,6663
4304,Joshua,Patel,JPATEL,650.121.5998,30-Aug-17,ST_CLERK,6664
4305,Joshua,Patel,JPATEL,650.121.5999,31-Aug-17,ST_CLERK,6665
4306,Joshua,Patel,JPATEL,650.121.6000,1-Sep-17,ST_CLERK,6666
4307,Joshua,Patel,JPATEL,650.121.6001,2-Sep-17,ST_CLERK,6667
4308,Joshua,Patel,JPATEL,650.121.6002,3-Sep-17,ST_CLERK,6668
4309,Joshua,Patel,JPATEL,650.121.6003,4-Sep-17,ST_CLERK,6669
4310,Joshua,Patel,JPATEL,650.121.6004,5-Sep-17,ST_CLERK,6670
4311,Joshua,Patel,JPATEL,650.121.6005,6-Sep-17,ST_CLERK,6671
4312,Joshua,Patel,JPATEL,650.121.6006,7-Sep-17,ST_CLERK,6672
4313,Joshua,Patel,JPATEL,650.121.6007,8-Sep-17,ST_CLERK,6673
4314,Joshua,Patel,JPATEL,650.121.6008,9-Sep-17,ST_CLERK,6674
4315,Joshua,Patel,JPATEL,650.121.6009,10-Sep-17,ST_CLERK,6675
4316,Joshua,Patel,JPATEL,650.121.6010,11-Sep-17,ST_CLERK,6676
4317,Joshua,Patel,JPATEL,650.121.6011,12-Sep-17,ST_CLERK,6677
4318,Joshua,Patel,JPATEL,650.121.6012,13-Sep-17,ST_CLERK,6678
4319,Joshua,Patel,JPATEL,650.121.6013,14-Sep-17,ST_CLERK,6679
4320,Joshua,Patel,JPATEL,650.121.6014,15-Sep-17,ST_CLERK,6680
4321,Joshua,Patel,JPATEL,650.121.6015,16-Sep-17,ST_CLERK,6681
4322,Joshua,Patel,JPATEL,650.121.6016,17-Sep-17,ST_CLERK,6682
4323,Joshua,Patel,JPATEL,650.121.6017,18-Sep-17,ST_CLERK,6683
4324,Joshua,Patel,JPATEL,650.121.6018,19-Sep-17,ST_CLERK,6684
4325,Joshua,Patel,JPATEL,650.121.6019,20-Sep-17,ST_CLERK,6685
4326,Joshua,Patel,JPATEL,650.121.6020,21-Sep-17,ST_CLERK,6686
4327,Joshua,Patel,JPATEL,650.121.6021,22-Sep-17,ST_CLERK,6687
4328,Joshua,Patel,JPATEL,650.121.6022,23-Sep-17,ST_CLERK,6688
4329,Joshua,Patel,JPATEL,650.121.6023,24-Sep-17,ST_CLERK,6689
4330,Joshua,Patel,JPATEL,650.121.6024,25-Sep-17,ST_CLERK,6690
4331,Joshua,Patel,JPATEL,650.121.6025,26-Sep-17,ST_CLERK,6691
4332,Joshua,Patel,JPATEL,650.121.6026,27-Sep-17,ST_CLERK,6692
4333,Joshua,Patel,JPATEL,650.121.6027,28-Sep-17,ST_CLERK,6693
4334,Joshua,Patel,JPATEL,650.121.6028,29-Sep-17,ST_CLERK,6694
4335,Joshua,Patel,JPATEL,650.121.6029,30-Sep-17,ST_CLERK,6695
4336,Joshua,Patel,JPATEL,650.121.6030,1-Oct-17,ST_CLERK,6696
4337,Joshua,Patel,JPATEL,650.121.6031,2-Oct-17,ST_CLERK,6697
4338,Joshua,Patel,JPATEL,650.121.6032,3-Oct-17,ST_CLERK,6698
4339,Joshua,Patel,JPATEL,650.121.6033,4-Oct-17,ST_CLERK,6699
4340,Joshua,Patel,JPATEL,650.121.6034,5-Oct-17,ST_CLERK,6700
4341,Joshua,Patel,JPATEL,650.121.6035,6-Oct-17,ST_CLERK,6701
4342,Joshua,Patel,JPATEL,650.121.6036,7-Oct-17,ST_CLERK,6702
4343,Joshua,Patel,JPATEL,650.121.6037,8-Oct-17,ST_CLERK,6703
4344,Joshua,Patel,JPATEL,650.121.6038,9-Oct-17,ST_CLERK,6704
4345,Joshua,Patel,JPATEL,650.121.6039,10-Oct-17,ST_CLERK,6705
4346,Joshua,Patel,JPATEL,650.121.6040,11-Oct-17,ST_CLERK,6706
4347,Joshua,Patel,JPATEL,650.121.6041,12-Oct-17,ST_CLERK,6707
4348,Joshua,Patel,JPATEL,650.121.6042,13-Oct-17,ST_CLERK,6708
4349,Joshua,Patel,JPATEL,650.121.6043,14-Oct-17,ST_CLERK,6709
4350,Joshua,Patel,JPATEL,650.121.6044,15-Oct-17,ST_CLERK,6710
4351,Joshua,Patel,JPATEL,650.121.6045,16-Oct-17,ST_CLERK,6711
4352,Joshua,Patel,JPATEL,650.121.6046,17-Oct-17,ST_CLERK,6712
4353,Joshua,Patel,JPATEL,650.121.6047,18-Oct-17,ST_CLERK,6713
